# Wordlist

# META
@tree:((((German,'Yiddish_New_York'),Dutch),((English,Scottish),'West_Frisian_Grou')),((('Norwegian_Stavanger',Danish),('Swedish_Skane','Swedish_Stockholm')),(Faroese,Icelandic)));

# DATA
ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	PROTO	PROTO_SHORT	CONSENSUS	ALIGNMENT
503	German	mouth	m.ʊ.n.t	m ʊ n t	43	munθaz	munθ	mʊn	m ʊ n t -
504	Icelandic	mouth	m.ʏ.n	m ʏ n	43	munθaz	munθ	mʊn	m ʏ n - -
505	Norwegian_Stavanger	mouth	m.ʊ.n	m ʊ n	43	munθaz	munθ	mʊn	m ʊ n - -
506	Scottish	mouth	m.ʌʉ.θ	m ʌʉ θ	43	munθaz	munθ	mʊn	m ʌʉ - θ -
507	Swedish_Skane	mouth	m.øʉ.n	m øʉ n	43	munθaz	munθ	mʊn	m øʉ n - -
508	Swedish_Stockholm	mouth	m.ɵ.n	m ɵ n	43	munθaz	munθ	mʊn	m ɵ n - -
509	West_Frisian_Grou	mouth	m.ʊ.ŋ.ə	m ʊ ŋ ə	43	munθaz	munθ	mʊn	m ʊ ŋ - ə
#
741	Danish	nail	n.aɪ.lˀ	n aɪ lˀ	64	naɡlaz	naɡl	naɡɫ	n aɪ - - lˀ
742	Dutch	nail	n.a.χ.ʌ.ɫ	n a χ ʌ ɫ	64	naɡlaz	naɡl	naɡɫ	n a χ ʌ ɫ
743	English	nail	n.eɪ.ɫ	n eɪ ɫ	64	naɡlaz	naɡl	naɡɫ	n eɪ - - ɫ
744	Faroese	nail	n.a.ɡ.l	n a ɡ l	64	naɡlaz	naɡl	naɡɫ	n a ɡ - l
745	German	nail	n.aː.ɡ.ə.l	n aː ɡ ə l	64	naɡlaz	naɡl	naɡɫ	n aː ɡ ə l
746	Icelandic	nail	n.ɒ.k.ɬ	n ɒ k ɬ	64	naɡlaz	naɡl	naɡɫ	n ɒ k - ɬ
747	Norwegian_Stavanger	nail	n.ɛ.k.ɪ.l	n ɛ k ɪ l	64	naɡlaz	naɡl	naɡɫ	n ɛ k ɪ l
748	Scottish	nail	n.eʌ.ɫ	n eʌ ɫ	64	naɡlaz	naɡl	naɡɫ	n eʌ - - ɫ
749	Swedish_Skane	nail	n.eə.ɡ.ə.n	n eə ɡ ə n	64	naɡlaz	naɡl	naɡɫ	n eə ɡ ə n
750	Swedish_Stockholm	nail	n.ɔː.ɡ.ə.l	n ɔː ɡ ə l	64	naɡlaz	naɡl	naɡɫ	n ɔː ɡ ə l
751	West_Frisian_Grou	nail	n.ɒɪ.ɫ	n ɒɪ ɫ	64	naɡlaz	naɡl	naɡɫ	n ɒɪ - - ɫ
752	Yiddish_New_York	nail	n.ɔ.ɡ.ə.ɫ	n ɔ ɡ ə ɫ	64	naɡlaz	naɡl	naɡɫ	n ɔ ɡ ə ɫ
#
977	Dutch	naked	n.aː.k.t	n aː k t	84	nakwadaz	nakwad	naːkɪ	n - aː k - - t
978	English	naked	n.eɪ.k.ɪ.d	n eɪ k ɪ d	84	nakwadaz	nakwad	naːkɪ	n - eɪ k ɪ - d
979	Faroese	naked	n.ɛa.ʧ.ɪ.n	n ɛa ʧ ɪ n	84	nakwadaz	nakwad	naːkɪ	n - ɛa ʧ ɪ n -
980	German	naked	n.a.k.t	n a k t	84	nakwadaz	nakwad	naːkɪ	n - a k - - t
981	Icelandic	naked	n.aː.c.ɪ.n	n aː c ɪ n	84	nakwadaz	nakwad	naːkɪ	n - aː c ɪ n -
982	Norwegian_Stavanger	naked	n.ɑː.k.ɪ.n	n ɑː k ɪ n	84	nakwadaz	nakwad	naːkɪ	n - ɑː k ɪ n -
983	Scottish	naked	n.e.k.ɪ.d	n e k ɪ d	84	nakwadaz	nakwad	naːkɪ	n - e k ɪ - d
984	Swedish_Stockholm	naked	n.ɒː.k.ɛ.n	n ɒː k ɛ n	84	nakwadaz	nakwad	naːkɪ	n - ɒː k ɛ n -
985	West_Frisian_Grou	naked	n.iə.k.ŋ	n iə k ŋ	84	nakwadaz	nakwad	naːkɪ	n - iə k - ŋ -
986	Yiddish_New_York	naked	n.a.kʰ.ɪ.t	n a kʰ ɪ t	84	nakwadaz	nakwad	naːkɪ	n - a kʰ ɪ - t
#
320	Danish	name	n.aʊ.nˀ	n aʊ nˀ	28	namoːn	nam	nam	n - aʊ - - nˀ
321	Dutch	name	n.aː.m	n aː m	28	namoːn	nam	nam	n - aː m - -
322	English	name	n.eɪ.m	n eɪ m	28	namoːn	nam	nam	n - eɪ m - -
323	Faroese	name	n.a.w.ə.n	n a w ə n	28	namoːn	nam	nam	n - a w ə n
324	German	name	n.aː.m.ə	n aː m ə	28	namoːn	nam	nam	n - aː m ə -
325	Icelandic	name	n.a.m̥	n a m̥	28	namoːn	nam	nam	n - a m̥ - -
326	Norwegian_Stavanger	name	n.a.v.n	n a v n	28	namoːn	nam	nam	n - a v - n
327	Scottish	name	n.eː.m	n eː m	28	namoːn	nam	nam	n - eː m - -
328	Swedish_Skane	name	n.a.m.n	n a m n	28	namoːn	nam	nam	n - a m - n
329	Swedish_Stockholm	name	n.a.m.n	n a m n	28	namoːn	nam	nam	n - a m - n
330	West_Frisian_Grou	name	n.a.m.ə	n a m ə	28	namoːn	nam	nam	n - a m ə -
331	Yiddish_New_York	name	n.ɔ.m.ə.n	n ɔ m ə n	28	namoːn	nam	nam	n - ɔ m ə n
#
893	Danish	needle	n.o.lˀ	n o lˀ	77	neːθloː	neːθloː	naːl	n o - - lˀ - - -
894	Dutch	needle	n.aː.ɫ.t	n aː ɫ t	77	neːθloː	neːθloː	naːl	n aː - - ɫ - t -
895	English	needle	n.i.d.ɫ	n i d ɫ	77	neːθloː	neːθloː	naːl	n i d - ɫ - - -
896	Faroese	needle	n.ɔa.l	n ɔa l	77	neːθloː	neːθloː	naːl	n ɔa - - l - - -
897	German	needle	n.aː.d.ə.l	n aː d ə l	77	neːθloː	neːθloː	naːl	n aː d ə l - - -
898	Icelandic	needle	n.aʊ.ɬ	n aʊ ɬ	77	neːθloː	neːθloː	naːl	n aʊ - - ɬ - - -
899	Norwegian_Stavanger	needle	n.ɔː.l	n ɔː l	77	neːθloː	neːθloː	naːl	n ɔː - - l - - -
900	Scottish	needle	n.i.d.ə.ɫ	n i d ə ɫ	77	neːθloː	neːθloː	naːl	n i d ə ɫ - - -
901	Swedish_Skane	needle	n.ɐʉ.l	n ɐʉ l	77	neːθloː	neːθloː	naːl	n ɐʉ - - l - - -
902	Swedish_Stockholm	needle	n.oə.l	n oə l	77	neːθloː	neːθloː	naːl	n oə - - l - - -
903	West_Frisian_Grou	needle	n.œ.ɫ.ə	n œ ɫ ə	77	neːθloː	neːθloː	naːl	n œ - - ɫ ə - -
904	Yiddish_New_York	needle	n.ɔ.d.ə.ɫ	n ɔ d ə ɫ	77	neːθloː	neːθloː	naːl	n ɔ d ə ɫ - - -
#
227	Danish	new	n.yˀ	n yˀ	20	neujaz	neuj	nyː	n - yˀ - -
228	Dutch	new	n.iu	n iu	20	neujaz	neuj	nyː	n - iu - -
229	English	new	n.j.ʊu	n j ʊu	20	neujaz	neuj	nyː	n j ʊu - -
230	German	new	n.ɔʏ	n ɔʏ	20	neujaz	neuj	nyː	n - ɔʏ - -
231	Icelandic	new	n.iː	n iː	20	neujaz	neuj	nyː	n - iː - -
232	Norwegian_Stavanger	new	n.yː	n yː	20	neujaz	neuj	nyː	n - yː - -
233	Scottish	new	n.j.ʉː	n j ʉː	20	neujaz	neuj	nyː	n j ʉː - -
234	Swedish_Skane	new	n.øʏ	n øʏ	20	neujaz	neuj	nyː	n - øʏ - -
235	Swedish_Stockholm	new	n.yː	n yː	20	neujaz	neuj	nyː	n - yː - -
236	West_Frisian_Grou	new	n.ɛi	n ɛi	20	neujaz	neuj	nyː	n - ɛi - -
237	Yiddish_New_York	new	n.ai	n ai	20	neujaz	neuj	nyː	n - ai - -
#
625	Danish	night	n.ɛ.tʰ	n ɛ tʰ	54	naxtz	naxtz	natʰ	n ɛ - tʰ
626	Dutch	night	n.ɑ.χ.t	n ɑ χ t	54	naxtz	naxtz	natʰ	n ɑ χ t
627	English	night	n.aɪ.tʰ	n aɪ tʰ	54	naxtz	naxtz	natʰ	n aɪ - tʰ
628	Faroese	night	n.ɔ.tʰ	n ɔ tʰ	54	naxtz	naxtz	natʰ	n ɔ - tʰ
629	German	night	n.a.χ.t	n a χ t	54	naxtz	naxtz	natʰ	n a χ t
630	Icelandic	night	n.ɔʊ.tʰ	n ɔʊ tʰ	54	naxtz	naxtz	natʰ	n ɔʊ - tʰ
631	Norwegian_Stavanger	night	n.a.tʰ	n a tʰ	54	naxtz	naxtz	natʰ	n a - tʰ
632	Scottish	night	n.ʌɪ.tʰ	n ʌɪ tʰ	54	naxtz	naxtz	natʰ	n ʌɪ - tʰ
633	Swedish_Skane	night	n.a.tʰ	n a tʰ	54	naxtz	naxtz	natʰ	n a - tʰ
634	Swedish_Stockholm	night	n.a.tː	n a tː	54	naxtz	naxtz	natʰ	n a - tː
635	West_Frisian_Grou	night	n.a.χ.t	n a χ t	54	naxtz	naxtz	natʰ	n a χ t
636	Yiddish_New_York	night	n.a.χ.t	n a χ t	54	naxtz	naxtz	natʰ	n a χ t
#
694	Danish	nine	n.iˀ	n iˀ	60	newun	newun	niː	n iˀ - - -
695	Dutch	nine	n.eɪ.χ.ə	n eɪ χ ə	60	newun	newun	niː	n eɪ χ ə -
696	English	nine	n.aɪ.n	n aɪ n	60	newun	newun	niː	n aɪ - - n
697	German	nine	n.ɔʏ.n	n ɔʏ n	60	newun	newun	niː	n ɔʏ - - n
698	Icelandic	nine	n.iː.j.ʏ	n iː j ʏ	60	newun	newun	niː	n iː j ʏ -
699	Norwegian_Stavanger	nine	n.iː	n iː	60	newun	newun	niː	n iː - - -
700	Scottish	nine	n.ʌɪ.n	n ʌɪ n	60	newun	newun	niː	n ʌɪ - - n
701	Swedish_Skane	nine	n.ɛɪə	n ɛɪə	60	newun	newun	niː	n ɛɪə - - -
702	Swedish_Stockholm	nine	n.iː.j.ə	n iː j ə	60	newun	newun	niː	n iː j ə -
703	West_Frisian_Grou	nine	n.iʌ.ʁ.ʌ.n	n iʌ ʁ ʌ n	60	newun	newun	niː	n iʌ ʁ ʌ n
704	Yiddish_New_York	nine	n.ɛɪ.n	n ɛɪ n	60	newun	newun	niː	n ɛɪ - - n
#
1097	Danish	north	n.oɔˀ	n oɔˀ	95	nurθaz	nurθ	nɔt	n oɔˀ - - - -
1098	Dutch	north	n.ɔ.ɹ.t	n ɔ ɹ t	95	nurθaz	nurθ	nɔt	n ɔ ɹ t - -
1099	English	north	n.ɔː.θ	n ɔː θ	95	nurθaz	nurθ	nɔt	n ɔː - θ - -
1100	Faroese	north	n.ɔː.ɹ	n ɔː ɹ	95	nurθaz	nurθ	nɔt	n ɔː ɹ - - -
1101	German	north	n.ɔː.t	n ɔː t	95	nurθaz	nurθ	nɔt	n ɔː - t - -
1102	Icelandic	north	n.ɔ.r.ð	n ɔ r ð	95	nurθaz	nurθ	nɔt	n ɔ r ð - -
1103	Norwegian_Stavanger	north	n.oː.χ	n oː χ	95	nurθaz	nurθ	nɔt	n oː - χ - -
1104	Scottish	north	n.ɔ.ɹ.θ	n ɔ ɹ θ	95	nurθaz	nurθ	nɔt	n ɔ ɹ θ - -
1105	Swedish_Skane	north	n.øʊ.ʁ	n øʊ ʁ	95	nurθaz	nurθ	nɔt	n øʊ - ʁ - -
1106	Swedish_Stockholm	north	n.oː.d	n oː d	95	nurθaz	nurθ	nɔt	n oː - d - -
1107	West_Frisian_Grou	north	n.oə.t	n oə t	95	nurθaz	nurθ	nɔt	n oə - t - -
1108	Yiddish_New_York	north	n.ɔ.ɾ.d	n ɔ ɾ d	95	nurθaz	nurθ	nɔt	n ɔ ɾ d - -
#
1178	Danish	oak	ʔ.iː	ʔ iː	102	aikz	aikz	ɛɪk	ʔ iː - -
1179	Dutch	oak	ɛɪ.k	ɛɪ k	102	aikz	aikz	ɛɪk	- ɛɪ k -
1180	English	oak	əʊ.kʰ	əʊ kʰ	102	aikz	aikz	ɛɪk	- əʊ kʰ -
1181	Faroese	oak	ai.k	ai k	102	aikz	aikz	ɛɪk	- ai k -
1182	German	oak	ʔ.ai.ç.ə	ʔ ai ç ə	102	aikz	aikz	ɛɪk	ʔ ai ç ə
1183	Icelandic	oak	ɛɪ.k	ɛɪ k	102	aikz	aikz	ɛɪk	- ɛɪ k -
1184	Norwegian_Stavanger	oak	ɛi.kʰ	ɛi kʰ	102	aikz	aikz	ɛɪk	- ɛi kʰ -
1185	Scottish	oak	o.kʰ	o kʰ	102	aikz	aikz	ɛɪk	- o kʰ -
1186	Swedish_Skane	oak	ɪə.ɡ	ɪə ɡ	102	aikz	aikz	ɛɪk	- ɪə ɡ -
1187	Swedish_Stockholm	oak	ɪɐ.k	ɪɐ k	102	aikz	aikz	ɛɪk	- ɪɐ k -
1188	West_Frisian_Grou	oak	iː.k	iː k	102	aikz	aikz	ɛɪk	- iː k -
1189	Yiddish_New_York	oak	ʔ.æɪ.χ.ə	ʔ æɪ χ ə	102	aikz	aikz	ɛɪk	ʔ æɪ χ ə
#
1202	Danish	one	ʔ.i.nˀ	ʔ i nˀ	104	ainaz	ain	ɛn	ʔ i nˀ -
1203	Dutch	one	eɪ.n	eɪ n	104	ainaz	ain	ɛn	- eɪ n -
1204	English	one	w.ɐ.n	w ɐ n	104	ainaz	ain	ɛn	w ɐ n -
1205	Faroese	one	ai.n	ai n	104	ainaz	ain	ɛn	- ai n -
1206	German	one	ʔ.aɪ.n.ʦ	ʔ aɪ n ʦ	104	ainaz	ain	ɛn	ʔ aɪ n ʦ
1207	Icelandic	one	ɛ.n̥	ɛ n̥	104	ainaz	ain	ɛn	- ɛ n̥ -
1208	Norwegian_Stavanger	one	æi.n	æi n	104	ainaz	ain	ɛn	- æi n -
1209	Scottish	one	w.ʌ.n	w ʌ n	104	ainaz	ain	ɛn	w ʌ n -
1210	Swedish_Skane	one	æɪ.n	æɪ n	104	ainaz	ain	ɛn	- æɪ n -
1211	Swedish_Stockholm	one	ɛ.n	ɛ n	104	ainaz	ain	ɛn	- ɛ n -
1212	West_Frisian_Grou	one	iə.n	iə n	104	ainaz	ain	ɛn	- iə n -
1213	Yiddish_New_York	one	ʔ.ɛɪ.n	ʔ ɛɪ n	104	ainaz	ain	ɛn	ʔ ɛɪ n -
#
1014	Danish	open	ʔ.oː.b.m	ʔ oː b m	88	upanaz	upan	oəpən	ʔ oː b - m
1015	Dutch	open	oʊ.p.ə	oʊ p ə	88	upanaz	upan	oəpən	- oʊ p ə -
1016	English	open	əʊ.p.ə.n	əʊ p ə n	88	upanaz	upan	oəpən	- əʊ p ə n
1017	Faroese	open	oə.p.ɪ.n	oə p ɪ n	88	upanaz	upan	oəpən	- oə p ɪ n
1018	German	open	ʔ.ɒ.f.n	ʔ ɒ f n	88	upanaz	upan	oəpən	ʔ ɒ f - n
1019	Icelandic	open	oə.pʰ.ɪ.n	oə pʰ ɪ n	88	upanaz	upan	oəpən	- oə pʰ ɪ n
1020	Norwegian_Stavanger	open	oə.p.ə.n	oə p ə n	88	upanaz	upan	oəpən	- oə p ə n
1021	Scottish	open	o.pʰ.ə.n	o pʰ ə n	88	upanaz	upan	oəpən	- o pʰ ə n
1022	Swedish_Stockholm	open	œ.pː.ɛ.n	œ pː ɛ n	88	upanaz	upan	oəpən	- œ pː ɛ n
1023	West_Frisian_Grou	open	iə.p.m	iə p m	88	upanaz	upan	oəpən	- iə p - m
1024	Yiddish_New_York	open	ʔ.ɔ.f.ə.n	ʔ ɔ f ə n	88	upanaz	upan	oəpən	ʔ ɔ f ə n
#
1002	Danish	out	ʔ.u.lˀ	ʔ u lˀ	87	uːt	uːt	aʊt	ʔ u lˀ
1003	Dutch	out	æʏ.t	æʏ t	87	uːt	uːt	aʊt	- æʏ t
1004	English	out	aʊ.tʰ	aʊ tʰ	87	uːt	uːt	aʊt	- aʊ tʰ
1005	Faroese	out	ʏu.t	ʏu t	87	uːt	uːt	aʊt	- ʏu t
1006	German	out	ʔ.aʊ.s	ʔ aʊ s	87	uːt	uːt	aʊt	ʔ aʊ s
1007	Icelandic	out	uː.t	uː t	87	uːt	uːt	aʊt	- uː t
1008	Norwegian_Stavanger	out	yː.t	yː t	87	uːt	uːt	aʊt	- yː t
1009	Scottish	out	ɐʉ.tʰ	ɐʉ tʰ	87	uːt	uːt	aʊt	- ɐʉ tʰ
1010	Swedish_Skane	out	e.tʰ	e tʰ	87	uːt	uːt	aʊt	- e tʰ
1011	Swedish_Stockholm	out	ʏ.t	ʏ t	87	uːt	uːt	aʊt	- ʏ t
1012	West_Frisian_Grou	out	y.t	y t	87	uːt	uːt	aʊt	- y t
1013	Yiddish_New_York	out	ʔ.ɔɪ.s	ʔ ɔɪ s	87	uːt	uːt	aʊt	ʔ ɔɪ s
#
553	Danish	oven	ʔ.ɔ.n	ʔ ɔ n	48	ufnaz	ufn	ɔvn	ʔ ɔ - - n - -
554	Dutch	oven	oʊ.v.ə	oʊ v ə	48	ufnaz	ufn	ɔvn	- oʊ v ə - - -
555	English	oven	ɐ.v.ə.n	ɐ v ə n	48	ufnaz	ufn	ɔvn	- ɐ v ə n - -
556	Faroese	oven	ɔ.w.n.ʌ.ɹ	ɔ w n ʌ ɹ	48	ufnaz	ufn	ɔvn	- ɔ w - n ʌ ɹ
557	German	oven	ʔ.oː.f.ə.n	ʔ oː f ə n	48	ufnaz	ufn	ɔvn	ʔ oː f ə n - -
558	Icelandic	oven	ɔ.p.m	ɔ p m	48	ufnaz	ufn	ɔvn	- ɔ p - m - -
559	Norwegian_Stavanger	oven	ʊ.v.n	ʊ v n	48	ufnaz	ufn	ɔvn	- ʊ v - n - -
560	Scottish	oven	ʌ.v.ə.n	ʌ v ə n	48	ufnaz	ufn	ɔvn	- ʌ v ə n - -
561	Swedish_Skane	oven	ø.p.ɛ.n	ø p ɛ n	48	ufnaz	ufn	ɔvn	- ø p ɛ n - -
562	Swedish_Stockholm	oven	ø.ɡ.ŋ	ø ɡ ŋ	48	ufnaz	ufn	ɔvn	- ø ɡ - ŋ - -
563	West_Frisian_Grou	oven	ũ.n	ũ n	48	ufnaz	ufn	ɔvn	- ũ - - n - -
564	Yiddish_New_York	oven	ʔ.ɔɪ.v.ə.n	ʔ ɔɪ v ə n	48	ufnaz	ufn	ɔvn	ʔ ɔɪ v ə n - -
#
953	Danish	over	ʔ.ɔ.w.ɔ	ʔ ɔ w ɔ	82	uberi	uberi	œːvə	ʔ ɔ w ɔ -
954	Dutch	over	oʊ.v.ə.ɹ	oʊ v ə ɹ	82	uberi	uberi	œːvə	- oʊ v ə ɹ
955	English	over	əʊ.v.ə	əʊ v ə	82	uberi	uberi	œːvə	- əʊ v ə -
956	Faroese	over	iː.v.ə.ɹ	iː v ə ɹ	82	uberi	uberi	œːvə	- iː v ə ɹ
957	German	over	ʔ.yː.b.ɐ	ʔ yː b ɐ	82	uberi	uberi	œːvə	ʔ yː b ɐ -
958	Icelandic	over	eː.v.ɪ.s	eː v ɪ s	82	uberi	uberi	œːvə	- eː v ɪ s
959	Norwegian_Stavanger	over	øː.v.ə	øː v ə	82	uberi	uberi	œːvə	- øː v ə -
960	Scottish	over	o.v.ə.ɹ	o v ə ɹ	82	uberi	uberi	œːvə	- o v ə ɹ
961	Swedish_Skane	over	œː.v.ʁ	œː v ʁ	82	uberi	uberi	œːvə	- œː v - ʁ
962	Swedish_Stockholm	over	œː.v.ə	œː v ə	82	uberi	uberi	œːvə	- œː v ə -
963	West_Frisian_Grou	over	o.w.r	o w r	82	uberi	uberi	œːvə	- o w - r
964	Yiddish_New_York	over	ʔ.i.b.ɛ.ɾ	ʔ i b ɛ ɾ	82	uberi	uberi	œːvə	ʔ i b ɛ ɾ
#
510	Danish	quick	kʰ.v.ɪ.kʰ	kʰ v ɪ kʰ	44	kwikwaz	kwikw	kʰvɪk	kʰ v ɪ kʰ
511	Dutch	quick	k.v.i.k	k v i k	44	kwikwaz	kwikw	kʰvɪk	k v i k
512	English	quick	kʰ.w.ɪ.kʰ	kʰ w ɪ kʰ	44	kwikwaz	kwikw	kʰvɪk	kʰ w ɪ kʰ
513	Faroese	quick	kʰ.v.iː.k	kʰ v iː k	44	kwikwaz	kwikw	kʰvɪk	kʰ v iː k
514	German	quick	kʰ.ɛ.k	kʰ ɛ k	44	kwikwaz	kwikw	kʰvɪk	kʰ - ɛ k
515	Icelandic	quick	kʰ.v.eː.k	kʰ v eː k	44	kwikwaz	kwikw	kʰvɪk	kʰ v eː k
516	Norwegian_Stavanger	quick	kʰ.v.ɪʰ.k	kʰ v ɪʰ k	44	kwikwaz	kwikw	kʰvɪk	kʰ v ɪʰ k
517	Scottish	quick	kʰ.w.ɪ.kʰ	kʰ w ɪ kʰ	44	kwikwaz	kwikw	kʰvɪk	kʰ w ɪ kʰ
518	Swedish_Skane	quick	k.v.ɪ.kʰ	k v ɪ kʰ	44	kwikwaz	kwikw	kʰvɪk	k v ɪ kʰ
519	Swedish_Stockholm	quick	kʰ.v.ɪ.k	kʰ v ɪ k	44	kwikwaz	kwikw	kʰvɪk	kʰ v ɪ k
520	West_Frisian_Grou	quick	k.β.ɪ.k	k β ɪ k	44	kwikwaz	kwikw	kʰvɪk	k β ɪ k
#
833	Danish	rain	ʁ.aɪ.nˀ	ʁ aɪ nˀ	72	reɡnan	reɡn	ʁɛn	ʁ aɪ - - nˀ
834	Dutch	rain	ʁ.eɪ.χ.ə	ʁ eɪ χ ə	72	reɡnan	reɡn	ʁɛn	ʁ eɪ χ ə -
835	English	rain	ɹ.eɪ.n	ɹ eɪ n	72	reɡnan	reɡn	ʁɛn	ɹ eɪ - - n
836	Faroese	rain	ɾ.ɛ.k.n	ɾ ɛ k n	72	reɡnan	reɡn	ʁɛn	ɾ ɛ k - n
837	German	rain	ʁ.eː.ɡ.ŋ	ʁ eː ɡ ŋ	72	reɡnan	reɡn	ʁɛn	ʁ eː ɡ - ŋ
838	Icelandic	rain	r.ɛ.k.n	r ɛ k n	72	reɡnan	reɡn	ʁɛn	r ɛ k - n
839	Norwegian_Stavanger	rain	ʁ.ɛ.k.ɪ.n	ʁ ɛ k ɪ n	72	reɡnan	reɡn	ʁɛn	ʁ ɛ k ɪ n
840	Scottish	rain	ɹ.eː.n	ɹ eː n	72	reɡnan	reɡn	ʁɛn	ɹ eː - - n
841	Swedish_Skane	rain	ʁ.aɪ.n	ʁ aɪ n	72	reɡnan	reɡn	ʁɛn	ʁ aɪ - - n
842	Swedish_Stockholm	rain	r.ɛ.ŋ	r ɛ ŋ	72	reɡnan	reɡn	ʁɛn	r ɛ - - ŋ
843	West_Frisian_Grou	rain	r.ɒɪ.n	r ɒɪ n	72	reɡnan	reɡn	ʁɛn	r ɒɪ - - n
844	Yiddish_New_York	rain	ʁ.ɛ.ɡ.ə.n	ʁ ɛ ɡ ə n	72	reɡnan	reɡn	ʁɛn	ʁ ɛ ɡ ə n
#
1144	Danish	red	ʁ.ə.lˀ	ʁ ə lˀ	99	raudaz	raud	ʁoːt	- ʁ - ə lˀ
1145	Dutch	red	ʁ.oː.t	ʁ oː t	99	raudaz	raud	ʁoːt	- ʁ - oː t
1146	English	red	ɹ.ɛ.d	ɹ ɛ d	99	raudaz	raud	ʁoːt	- ɹ - ɛ d
1147	German	red	ʁ.oː.t	ʁ oː t	99	raudaz	raud	ʁoːt	- ʁ - oː t
1148	Icelandic	red	r.œʏ.ð	r œʏ ð	99	raudaz	raud	ʁoːt	- r - œʏ ð
1149	Norwegian_Stavanger	red	ʁ.øː	ʁ øː	99	raudaz	raud	ʁoːt	- ʁ - øː -
1150	Scottish	red	ɹ.ɛː.d	ɹ ɛː d	99	raudaz	raud	ʁoːt	- ɹ - ɛː d
1151	Swedish_Skane	red	ʁ.œ.ð	ʁ œ ð	99	raudaz	raud	ʁoːt	- ʁ - œ ð
1152	Swedish_Stockholm	red	r.œː.d	r œː d	99	raudaz	raud	ʁoːt	- r - œː d
1153	West_Frisian_Grou	red	r.ɪiə.t	r ɪiə t	99	raudaz	raud	ʁoːt	- r - ɪiə t
1154	Yiddish_New_York	red	ʁ.ɔɪ.t	ʁ ɔɪ t	99	raudaz	raud	ʁoːt	- ʁ - ɔɪ t
#
451	Danish	right	ʁ.a.tʰ	ʁ a tʰ	39	rextaz	rext	ʁɛtʰ	ʁ a - tʰ - -
452	Dutch	right	ʁ.ɛ.χ.t	ʁ ɛ χ t	39	rextaz	rext	ʁɛtʰ	ʁ ɛ χ t - -
453	English	right	ɹ.aɪ.tʰ	ɹ aɪ tʰ	39	rextaz	rext	ʁɛtʰ	ɹ aɪ - tʰ - -
454	Faroese	right	ɹ.a.tːʰ.ʌ.ɹ	ɹ a tːʰ ʌ ɹ	39	rextaz	rext	ʁɛtʰ	ɹ a - tːʰ ʌ ɹ
455	German	right	ʁ.ɛ.ç.t	ʁ ɛ ç t	39	rextaz	rext	ʁɛtʰ	ʁ ɛ ç t - -
456	Icelandic	right	r.ɪa.tʰ	r ɪa tʰ	39	rextaz	rext	ʁɛtʰ	r ɪa - tʰ - -
457	Norwegian_Stavanger	right	ʁ.ɛ.tːʰ	ʁ ɛ tːʰ	39	rextaz	rext	ʁɛtʰ	ʁ ɛ - tːʰ - -
458	Scottish	right	ɹ.ʌi.tʰ	ɹ ʌi tʰ	39	rextaz	rext	ʁɛtʰ	ɹ ʌi - tʰ - -
459	Swedish_Skane	right	ʁ.ɛ.tʰ	ʁ ɛ tʰ	39	rextaz	rext	ʁɛtʰ	ʁ ɛ - tʰ - -
460	Swedish_Stockholm	right	r.ɛ.tː	r ɛ tː	39	rextaz	rext	ʁɛtʰ	r ɛ - tː - -
461	West_Frisian_Grou	right	r.iœ.χ.t	r iœ χ t	39	rextaz	rext	ʁɛtʰ	r iœ χ t - -
462	Yiddish_New_York	right	ʁ.ɛ.χ.t	ʁ ɛ χ t	39	rextaz	rext	ʁɛtʰ	ʁ ɛ χ t - -
#
990	Danish	ring	ʁ.ɪ.ŋˀ	ʁ ɪ ŋˀ	86	xrenɡaz	xrenɡ	ʁɪŋ	ʁ ɪ ŋˀ -
991	Dutch	ring	ʁ.ɪ.ŋ	ʁ ɪ ŋ	86	xrenɡaz	xrenɡ	ʁɪŋ	ʁ ɪ ŋ -
992	English	ring	ɹ.ɪ.ŋ	ɹ ɪ ŋ	86	xrenɡaz	xrenɡ	ʁɪŋ	ɹ ɪ ŋ -
993	Faroese	ring	ɹ.ɪ.ŋ.k	ɹ ɪ ŋ k	86	xrenɡaz	xrenɡ	ʁɪŋ	ɹ ɪ ŋ k
994	German	ring	ʁ.ɪ.ŋ	ʁ ɪ ŋ	86	xrenɡaz	xrenɡ	ʁɪŋ	ʁ ɪ ŋ -
995	Icelandic	ring	r.ɪ.ŋ.k	r ɪ ŋ k	86	xrenɡaz	xrenɡ	ʁɪŋ	r ɪ ŋ k
996	Norwegian_Stavanger	ring	ʁ.ɪ.ŋ	ʁ ɪ ŋ	86	xrenɡaz	xrenɡ	ʁɪŋ	ʁ ɪ ŋ -
997	Scottish	ring	ɹ.ɪ.ŋ	ɹ ɪ ŋ	86	xrenɡaz	xrenɡ	ʁɪŋ	ɹ ɪ ŋ -
998	Swedish_Skane	ring	ʁ.ɪ.ŋ	ʁ ɪ ŋ	86	xrenɡaz	xrenɡ	ʁɪŋ	ʁ ɪ ŋ -
999	Swedish_Stockholm	ring	r.ɪ.ŋ	r ɪ ŋ	86	xrenɡaz	xrenɡ	ʁɪŋ	r ɪ ŋ -
1000	West_Frisian_Grou	ring	r.ɪ.ŋ	r ɪ ŋ	86	xrenɡaz	xrenɡ	ʁɪŋ	r ɪ ŋ -
